genome start end	
2775507146 2777603139 2777608807
2775507161 2777680210 2777684181
641736159 642370549 642375922
2703719216 2705928578 2705934074
2744054444 2744247287 2744253121
638341014 639059550 639065346
2724679200 2725841809 2725847105
643886026 644561709 644566535
2770939323 2771041514 2771047544
2716884864 2717827023 2717830743
2744054575 2744824879 2744828713
2767802222 2769272528 2769277608
2585428026 2587621167 2587624872
2648501689 2650870088 2650875855
2615840539 2615989310 2615995835
2703719221 2705957120 2705962925
2767802233 2769322109 2769327923
2695420813 2697588849 2697594711
2728369130 2729299103 2729303981
645058779 645066304 645072170
2660238538 2662787626 2662791952
2744054438 2744212704 2744218177
2713897194 2715976380 2715981545
2775507232 2778027531 2778032974
2770939325 2771051696 2771057634
646564507 646756266 646761513
2772191023 2773847486 2773851620
2660238374 2662144193 2662148652
2548876769 2549762728 2549766862
2703719218 2705939568 2705945020
2660238060 2660865488 2660870055
2531839365 2533237488 2533243690
2728369093 2729123740 2729129519
2615840538 2615983250 2615989290
2630968449 2631844925 2631849065
2718218018 2719766189 2719770192
2563366594 2563687018 2563692910
2684623094 2686766518 2686770230
2706794645 2707782131 2707786227
2636415423 2636512707 2636519892
2619619270 2621186421 2621190390
2684623176 2687079780 2687083983
2687453204 2687861649 2687865603
2634166470 2635813480 2635817718
2671180306 2672230292 2672235147
2708742398 2708819623 2708823488
2651869816 2652961503 2652968549
2711768090 2712205336 2712211195
2639763003 2641596174 2641599561
2609460262 2612210092 2612216838
2648501653 2650691835 2650698970
2643221959 2645708461 2645712958
2724679130 2725573628 2725576606
2728369100 2729160462 2729166577
2639762621 2640244101 2640248181
2651869570 2652053721 2652059558
2630968504 2632057747 2632061585
2562617116 2563084453 2563089123
2716884207 2717057236 2717061440
2537562036 2539588080 2539594122
2648501850 2651529340 2651533312
2639763103 2641999175 2642005372
2563366559 2563597011 2563600994
2531839358 2533194303 2533199819
2681812999 2682463250 2682468723
2630968621 2632548564 2632552347
2537562001 2539439723 2539444992
2708742419 2708871038 2708875225
2609459993 2611000204 2611004478
2534681693 2535061777 2535065486
2639762908 2641214299 2641218433
2529293106 2531246332 2531250838
2541047115 2541883874 2541889755
2630968484 2631982422 2631986593
2636415708 2637671776 2637677808
2537561697 2538294749 2538300945
2703719227 2705991883 2705997641
2713897136 2715682099 2715687910
2728369090 2729106143 2729111834
2531839578 2534056244 2534062158
2636415569 2637094654 2637098467
2687453109 2687496423 2687500419
2561511073 2561989746 2561993672
2597489974 2598145572 2598151450
2648501711 2650956748 2650960617
2597490033 2598185644 2598191514
2648501664 2650757242 2650763230
2534681734 2535242437 2535245949
2639763170 2642283002 2642286868
2597490127 2598417735 2598423520
2547132262 2548046501 2548050692
2716884208 2717061442 2717065269
2721755821 2724095340 2724100701
2703719233 2706027147 2706032946
2639762891 2641147587 2641153476
2537562008 2539479991 2539486660
2724679201 2725847108 2725852939
2681813366 2683950328 2683954581
2648501414 2649819782 2649823637
2648501634 2650587377 2650591678
2648501145 2648690590 2648696459
2623620441 2624470675 2624475106
2617271012 2618441066 2618446870
2630968642 2632642542 2632646379
2648501813 2651362761 2651368289
2681812863 2681985711 2681989588
2636416083 2639206537 2639211645
2627853737 2628752732 2628756663
2609459771 2609958472 2609963045
2630968836 2633432550 2633436319
2634166487 2635889775 2635895742
2703719222 2705962927 2705968901
2713897126 2715624243 2715629824
2627854101 2630228489 2630232590
2721755502 2722790369 2722794710
2636415927 2638589829 2638594910
2648501647 2650656109 2650662801
2671180956 2674895532 2674899847
2643221731 2644715420 2644721377
2627853700 2628598694 2628602741
2716884203 2717040931 2717044941
2534682116 2536643157 2536647658
2531839248 2532787376 2532793251
2718217711 2718569321 2718574927
2562617070 2562883262 2562889695
2627854039 2629969631 2629974354
2667527873 2669823893 2669829778
2721755478 2722688299 2722692669
2721755516 2722848927 2722854536
2537561846 2538870731 2538877185
2541047004 2541416078 2541419931
2531839359 2533199821 2533205945
2675903372 2677698290 2677703588
2687453572 2689328603 2689332390
2645727787 2646962976 2646968089
2630968597 2632449304 2632455703
2623620452 2624511421 2624515711
2548876851 2550110112 2550115388
2537562005 2539462620 2539468362
2636415507 2636856168 2636861037
2547132229 2547912505 2547916713
2681813365 2683945743 2683950311
2639763140 2642153691 2642160461
2681813415 2684050860 2684056556
2630968914 2633744552 2633749423
2645727912 2647514385 2647520508
2645727886 2647405206 2647409334
2648501926 2651850560 2651856410
2558860351 2559593808 2559598468
2728369073 2729018889 2729024839
2716884863 2717823216 2717827021
2724679134 2725586678 2725590880
2537561854 2538919842 2538925810
2643221877 2645348508 2645354534
638341015 638636804 638643028
2708743150 2710194479 2710199104
2623620593 2625083548 2625089367
2654587512 2654637197 2654642730
2636416106 2639314053 2639320999
2639762762 2640629829 2640633724
2597490111 2598346758 2598352595
2627853831 2629141966 2629147859
2639763167 2642272195 2642276088
2630968715 2632951408 2632955225
2667527493 2668368146 2668372514
2713897188 2715949854 2715954187
2728368993 2728727938 2728733203
2648501739 2651075547 2651079333
2609459807 2610075562 2610080451
2651869867 2653165471 2653171315
2531839574 2534031957 2534038727
2698536602 2699754036 2699758637
2627854068 2630085521 2630091581
2645727568 2646020791 2646027150
2642422539 2642597583 2642601661
2648501816 2651377463 2651381341
2648501418 2649831369 2649835880
2645728005 2647903961 2647908926
2711768139 2712416757 2712420569
2617271258 2619294850 2619299364
2627853824 2629111949 2629115852
2597489971 2598138917 2598144754
2627853679 2628503239 2628509138
2648501641 2650626528 2650632708
2718218502 2721721484 2721727590
2541047116 2541889758 2541895715
2651869731 2652599736 2652603777
2718217759 2718736237 2718741857
2627853614 2628230710 2628236593
2627853670 2628464268 2628469952
2529292750 2529838318 2529844933
2540341124 2540693780 2540701209
2724679033 2725162736 2725166557
2648501638 2650609505 2650615001
2728369087 2729087142 2729094404
2627853879 2629345233 2629351661
2636416174 2639648217 2639653336
2724679195 2725818039 2725823965
2671180223 2671893357 2671896034
2731957668 2732654280 2732658852
2630968801 2633296685 2633300512
2718218276 2720794962 2720800571
2521172627 2521684100 2521688582
643692007 643760526 643766289
2568526233 2569328872 2569333881
2512875025 2512964844 2512968799
637000023 637511347 637618292
2576861478 2578474188 2578480871
643886038 644476844 644482479
643886101 644575168 644581289
640753006 640743715 640841512
2731957676 2732681079 2732685486
2574179736 2574320406 2574324495
2568526750 2571026164 2571030752
643886161 644527092 644532804
2767802230 2769309134 2769313353
2775507159 2777670050 2777673828
2511231173 2511883054 2511887310
2728369649 2731196454 2731203144
2731957656 2732609162 2732613312
2519899783 2520982581 2520988398
2728369136 2729328589 2729334411
2519103123 2519545461 2519551326
648028008 648163765 648167932
2574179747 2574352157 2574355967
643886157 644556314 644561707
2571042641 2573216026 2573219848
643886086 644683891 644689526
2744054441 2744230524 2744236111
2744054487 2744440453 2744445303
2565956590 2566273625 2566278543
2744054885 2746018023 2746023894
650716010 650908376 650911427
2728369628 2731124850 2731129281
2773857728 2774330347 2774334713
2744054437 2744207027 2744212699
2731957964 2733986484 2733990669
2775507167 2777710433 2777715381
2728369165 2729463995 2729469366
2519899833 2521115296 2521119700
2505679042 2505843751 2505847925
2522572150 2523072133 2523077598
2563367048 2565252416 2565256658
2775507231 2778021696 2778027527
2524023181 2524343619 2524347872
2596583586 2596971384 2596975014
2775507191 2777830295 2777835534
2775507169 2777720733 2777725407
2517572209 2518136793 2518142682
2767802604 2770576391 2770581577
2576861788 2579602206 2579606943
643886090 644659225 644665341
2579778783 2580962499 2580966882
643886089 644652610 644659223
2770939458 2771395160 2771399482
2585427617 2585932977 2585937321
2576861732 2579401692 2579405467
641736173 642335624 642341011
2767802476 2770353615 2770357493
2744054446 2744258822 2744263166
649633008 649666014 649670059
2519103124 2519551329 2519557103
643886172 644628010 644633949
650377907 650378793 650383299
2728369132 2729308547 2729312776
2576861299 2577925654 2577929823
2731957652 2732591168 2732595785
2516493005 2516511010 2516515392
2775507156 2777654988 2777660392
643886033 644493908 644499289
2731957657 2732613313 2732618390
649633011 649935227 649939484
2775507177 2777760283 2777764544
651053002 651178243 651182419
2731957650 2732580973 2732586077
2767802347 2769828671 2769833238
2731957673 2732667528 2732671741
2597489872 2597795361 2597801297
637000020 637056620 637060788
2775507172 2777736220 2777741821
643886165 644504614 644510121
643886162 644521619 644527087
2576861039 2577012244 2577017595
2757320391 2757564507 2757569181
643886171 644639771 644646193
641736250 642427642 642433049
2775507179 2777768631 2777774258
643348510 643448167 643454069
637000016 637276732 640732229
645058773 645095686 645101672
2519899798 2521023008 2521027304
2522572060 2522786168 2522789666
2728369137 2729334413 2729340286
2731957667 2732648882 2732654277
2521172701 2521995693 2522002355
2537561734 2538453150 2538459181
2645728055 2648124010 2648128096
2728369627 2731120569 2731124848
643886176 644604525 644610409
2744054436 2744201111 2744207026
2731957660 2732627081 2732632018
2579778543 2579943591 2579949389
2513237296 2514392224 2514396231
2519103166 2519754665 2519760616
2522125133 2522442465 2522448182
2503538038 2503664895 2503670469
2519899543 2520075906 2520079884
2515075000 2515075000 2515080944
2731957651 2732586078 2732591165
2767802348 2769833250 2769837147
2775507233 2778032976 2778038291
2576861599 2578929217 2578933581
2700989370 2702330994 2702335004
2711768137 2712409144 2712412908
2534681694 2535065503 2535071733
2585427616 2585928628 2585932976
641736155 642408469 642413873
2585428004 2587537094 2587542461
2773858014 2775233651 2775237537
2585427662 2586104023 2586110942
2513237216 2514215898 2514220260
643886130 643896130 643900668
2574179994 2575242667 2575248000
2731957659 2732622519 2732627079
2775507174 2777746497 2777751543
643886163 644515990 644521617
2744054714 2745383911 2745387727
2756170314 2756921952 2756926464
2738543006 2739207307 2739213425
649633010 649823680 650638854
2585427626 2585971506 2585975566
2585427643 2586034286 2586037709
2585427934 2587249225 2587253517
643886179 644587189 644592882
2775507178 2777764549 2777768630
2505679044 2505852281 2505856344
2645727979 2647791327 2647795152
2545555827 2545649014 2545653227
2744054882 2746001278 2746006902
2623621010 2626481314 2626487824
2524614861 2526074625 2526077709
2630968970 2633972153 2633977955
2744054435 2744195466 2744201108
2571042557 2572938810 2572942905
2744054439 2744218179 2744223780
2767802460 2770283331 2770289052
643886092 644714591 644721347
2518645577 2518892344 2518898968
651053003 651100775 651107104
2519899572 2520177805 2520181896
2579778757 2580864743 2580870720
639633008 639745337 639752049
639279304 639304957 640740670
2728369089 2729100139 2729106142
2744054448 2744268161 2744273098
2554235283 2555467231 2555471134
2606217744 2608422006 2608425860
2724679099 2725430691 2725438598
2645727811 2647072874 2647077619
2645727614 2646209395 2646214813
2615840594 2616184105 2616189732
2562617069 2562877783 2562883248
2529292754 2529861505 2529867482
641736251 642458230 642463517
2775507180 2777774260 2777779678
2576861765 2579520452 2579525255
2775507181 2777779679 2777785390
2597489877 2597821278 2597826915
2524023229 2524542784 2524547821
2775507165 2777699121 2777705137
2731957654 2732599183 2732604978
643886175 644610422 644616162
2585427675 2586158201 2586161914
2519103075 2519373094 2519378453
637000019 637618298 640738614
2643221735 2644738105 2644741893
2529292748 2529829253 2529835947
2537562000 2539433632 2539439721
2609460316 2612411772 2612416169
2585427646 2586047530 2586051934
2531839577 2534050304 2534056241
2609460301 2612341736 2612345852
2522572172 2523153476 2523160065
2511231180 2511910163 2511914447
2558860255 2559338991 2559343123
2519103165 2519748422 2519754662
2648501652 2650685898 2650691828
2623621011 2626487830 2626493835
2627854006 2629851027 2629856810
2718218071 2719964547 2719970164
2728369138 2729340289 2729346459
2563367146 2565586133 2565591969
2537561997 2539422739 2539427004
2518645535 2518767890 2518772125
2519103125 2519557107 2519563036
2643221488 2643502747 2643509311
2738541295 2738812439 2738818200
2767802349 2769837162 2769844141
2728369141 2729358236 2729364043
2519899826 2521091316 2521097853
643886035 644459409 644465357
646311909 646316397 646320750
2734481915 2734565222 2734570526
2744054823 2745786683 2745790965
2775507170 2777725409 2777731071
2579779026 2581974739 2581978761
2521172700 2521991730 2521995677
643886096 644695676 644701789
2767802229 2769305357 2769309132
2773857904 2774795258 2774799699
637000013 637682679 637792387
2563367191 2565791339 2565798297
2547132168 2547645843 2547650399
2524614636 2525226146 2525231663
2505679047 2505864247 2505868432
2617271043 2618590423 2618596650
2597490284 2598926993 2598930857
2548877022 2550823614 2550827476
2576861802 2579655509 2579659553
2710724122 2711569611 2711575220
2562617071 2562889697 2562895981
2648501329 2649474371 2649478811
2636416171 2639631710 2639637653
2639763045 2641761035 2641765062
2503242012 2503279297 2503282745
2551306660 2553944888 2553948912
2558860236 2559276501 2559282597
2623620576 2625005350 2625011322
2547132231 2547920932 2547925150
